Timestamp,Location_Lat,Location_Long,Crowd_Density,Movement_Speed,Activity_Type,Weather_Conditions,Temperature,Sound_Level_dB,AR_System_Interaction,Fatigue_Level,Stress_Level,Queue_Time_minutes,Health_Condition,Age_Group,Nationality,Transport_Mode,Waiting_Time_for_Transport,Security_Checkpoint_Wait_Time,Emergency_Event,Incident_Type,Crowd_Morale,Pilgrim_Experience,Interaction_Frequency,Distance_Between_People_m,Event_Type,Time_Spent_at_Location_minutes,AR_Navigation_Success,Satisfaction_Rating,Perceived_Safety_Rating
2024-03-18 14:00:59,21.230166,39.866017,Medium,0.71,Tawaf,Clear,33,81,Completed,Medium,High,5,Heatstroke,31-50,Other,Train,63,21,No,Lost Item,Negative,Experienced,1,0.71,Crowd Congestion,32,Yes,2,5
2024-05-23 11:44:31,21.360407,39.933091,Medium,1.1,Walking,Cloudy,35,86,Started,High,Medium,24,Injured,31-50,Saudi,Bus,6,12,Yes,Security Breach,Positive,First-Time,1,1.94,Religious Activity,34,Yes,4,4
2024-09-05 13:03:32,21.210416,39.874673,Low,0.65,Sa’i,Clear,34,79,Started,Low,Medium,19,Dehydration,51-70,Egyptian,Bus,6,17,Yes,Security Breach,Positive,First-Time,4,1.47,Crowd Congestion,118,Yes,2,2
2024-06-03 13:12:28,21.201473,39.819063,Low,0.38,Prayer,Rainy,45,63,Started,Medium,Medium,6,Dehydration,18-30,Indonesian,Train,51,10,No,Medical Emergency,Negative,First-Time,7,0.9,Crowd Congestion,43,No,4,2
2024-04-10 05:50:08,21.235135,39.992855,Medium,0.83,Tawaf,Cloudy,40,90,In Progress,Medium,Low,12,Dehydration,18-30,Egyptian,Walking,105,9,No,Security Breach,Positive,First-Time,1,0.81,Transport Delay,64,Yes,4,4
2024-12-20 06:37:43,21.303555,39.947659,Medium,1.37,Sa’i,Rainy,42,84,In Progress,Low,Medium,44,Dehydration,31-50,Saudi,Car,30,14,No,Theft,Negative,Experienced,6,0.58,Religious Activity,101,Yes,1,1
2024-11-11 20:27:51,21.218813,39.911216,High,0.88,Prayer,Rainy,32,72,Started,High,Medium,51,Injured,18-30,Other,Walking,102,18,Yes,Lost Item,Positive,Experienced,5,2.24,Crowd Congestion,19,Yes,4,3
2024-01-24 03:42:48,21.349934,39.918332,Medium,0.3,Resting,Clear,41,68,Completed,High,Low,60,Injured,70+,Indian,Train,8,8,Yes,Unruly Behavior,Negative,Experienced,0,1.43,Transport Delay,92,Yes,5,4
2024-08-16 05:25:54,21.37707,39.93851,Low,0.36,Walking,Clear,44,76,In Progress,Low,High,22,Dehydration,31-50,Indian,Train,26,24,No,Security Breach,Negative,First-Time,1,1.0,Transport Delay,107,Yes,3,5
2024-08-16 06:20:02,21.241462,39.881815,High,0.45,Resting,Rainy,33,69,Completed,High,Medium,19,Dehydration,31-50,Indonesian,Bus,79,10,No,Security Breach,Positive,First-Time,0,1.61,Crowd Congestion,102,Yes,3,4
2024-12-07 16:59:39,21.254462,39.995361,Low,0.24,Walking,Cloudy,36,84,Started,High,Medium,47,Injured,51-70,Other,Bus,75,30,No,Lost Item,Negative,First-Time,4,1.83,Religious Activity,112,Yes,3,1
2024-06-10 15:00:32,21.277603,39.824486,Medium,1.5,Sa’i,Rainy,41,66,Completed,High,Medium,33,Fainting,51-70,Pakistani,Car,6,7,Yes,Theft,Positive,First-Time,6,1.91,Transport Delay,40,No,2,1
2024-11-30 17:09:13,21.207568,39.910452,Medium,0.85,Resting,Cloudy,43,66,Completed,Low,Medium,36,Normal,51-70,Other,Train,58,19,No,Theft,Negative,First-Time,0,1.7,Religious Activity,90,Yes,5,2
2024-11-07 01:14:18,21.258871,39.820463,Low,0.86,Sa’i,Clear,45,69,Started,Medium,High,59,Normal,18-30,Indonesian,Train,71,12,No,Medical Emergency,Neutral,Experienced,6,0.64,Religious Activity,96,No,2,3
2024-02-10 07:40:27,21.232174,39.951533,High,0.79,Sa’i,Cloudy,35,63,Completed,High,Low,40,Fainting,70+,Indonesian,Car,34,9,No,Lost Item,Positive,Experienced,5,1.0,Medical Emergency,25,Yes,4,3
2024-12-02 17:31:30,21.34703,39.951566,Low,1.49,Sa’i,Clear,33,66,Completed,Low,Medium,57,Injured,70+,Other,Train,106,8,No,Theft,Negative,Experienced,0,2.23,Religious Activity,98,No,3,4
2024-04-29 09:00:32,21.247148,39.845735,Medium,0.57,Tawaf,Cloudy,32,87,Completed,High,Medium,30,Normal,31-50,Egyptian,Car,110,14,Yes,Unruly Behavior,Positive,Experienced,9,2.13,Crowd Congestion,41,Yes,5,3
2024-11-27 07:10:21,21.269155,39.869846,Low,0.71,Sa’i,Clear,43,82,Completed,Low,Low,29,Fainting,31-50,Saudi,Bus,51,18,No,Security Breach,Positive,First-Time,10,0.88,Crowd Congestion,31,Yes,5,2
2024-10-13 22:34:59,21.287993,39.988923,Low,0.86,Prayer,Clear,34,86,Completed,Medium,Low,6,Heatstroke,18-30,Saudi,Train,67,23,No,Medical Emergency,Positive,Experienced,2,1.03,Religious Activity,22,Yes,4,5
2024-12-04 00:51:40,21.389652,39.891679,Low,0.27,Tawaf,Rainy,39,75,Started,High,Low,7,Fainting,31-50,Indian,Walking,39,25,No,Unruly Behavior,Negative,First-Time,4,1.21,Crowd Congestion,67,No,1,1
2024-12-05 07:31:17,21.329273,39.975607,High,1.4,Prayer,Clear,34,77,Started,Low,High,27,Dehydration,70+,Egyptian,Bus,56,20,Yes,Medical Emergency,Neutral,Experienced,10,1.67,Medical Emergency,23,Yes,1,3
2024-10-04 15:02:29,21.370656,39.958499,High,1.16,Sa’i,Rainy,36,83,Started,Low,Low,46,Heatstroke,70+,Pakistani,Car,64,9,No,Lost Item,Negative,First-Time,4,1.03,Medical Emergency,69,No,5,1
2024-09-08 06:01:28,21.320241,39.912184,High,0.45,Walking,Rainy,41,82,Started,Medium,Low,54,Normal,70+,Pakistani,Bus,104,8,No,Security Breach,Neutral,Experienced,3,1.4,Medical Emergency,41,No,4,1
2024-06-18 22:25:28,21.219325,39.886288,High,0.59,Tawaf,Rainy,41,72,Completed,Low,Medium,48,Injured,31-50,Other,Car,104,19,No,Lost Item,Negative,First-Time,1,2.48,Religious Activity,99,No,2,4
2024-01-01 01:35:05,21.253403,39.940496,Low,0.58,Sa’i,Clear,39,63,Completed,High,Medium,5,Dehydration,31-50,Saudi,Train,60,19,No,Security Breach,Negative,First-Time,10,1.7,Religious Activity,99,Yes,4,1
2024-07-02 13:51:06,21.225771,39.903682,High,0.26,Resting,Clear,39,68,Started,Medium,Low,16,Fainting,70+,Other,Car,10,20,No,Medical Emergency,Negative,Experienced,7,0.96,Religious Activity,68,Yes,5,1
2024-09-14 03:19:17,21.334477,39.953912,Medium,0.42,Tawaf,Clear,41,79,Started,Medium,Medium,59,Injured,31-50,Egyptian,Walking,62,24,Yes,Lost Item,Positive,Experienced,6,2.36,Medical Emergency,47,No,2,2
2024-07-01 13:35:14,21.296648,39.923813,High,1.38,Walking,Clear,37,61,In Progress,Low,Low,60,Heatstroke,51-70,Indian,Car,43,20,Yes,Unruly Behavior,Positive,Experienced,2,1.04,Transport Delay,111,Yes,1,1
2024-03-08 08:28:09,21.382477,39.830709,Medium,0.9,Sa’i,Rainy,41,61,In Progress,Medium,Low,42,Normal,31-50,Saudi,Train,40,26,Yes,Security Breach,Neutral,Experienced,9,1.06,Transport Delay,20,No,2,3
2024-02-17 07:58:09,21.303544,39.881563,High,0.58,Tawaf,Rainy,43,80,In Progress,Medium,High,18,Heatstroke,51-70,Indian,Bus,87,12,Yes,Lost Item,Neutral,First-Time,3,0.94,Religious Activity,23,Yes,2,3
2024-10-17 01:42:20,21.254608,39.954035,Medium,0.82,Tawaf,Clear,30,82,In Progress,Medium,High,6,Dehydration,51-70,Egyptian,Bus,18,25,Yes,Unruly Behavior,Neutral,First-Time,9,1.67,Medical Emergency,91,No,5,4
2024-01-10 00:56:33,21.380356,39.809435,Low,0.37,Resting,Cloudy,36,68,In Progress,Low,Medium,23,Heatstroke,51-70,Indonesian,Bus,12,9,Yes,Security Breach,Neutral,First-Time,0,2.31,Crowd Congestion,104,No,4,2
2024-08-20 22:28:19,21.234885,39.873825,Low,1.47,Prayer,Rainy,39,60,Started,Medium,Medium,5,Normal,51-70,Egyptian,Walking,18,19,Yes,Lost Item,Positive,Experienced,6,0.81,Medical Emergency,58,No,5,4
2024-07-10 19:27:53,21.358428,39.873452,High,0.59,Prayer,Cloudy,33,80,In Progress,Medium,Low,23,Injured,70+,Pakistani,Walking,3,22,No,Theft,Neutral,First-Time,9,0.89,Religious Activity,40,Yes,3,3
2024-03-01 07:52:45,21.227146,39.838099,Low,1.15,Sa’i,Rainy,30,80,Started,High,Low,55,Injured,18-30,Indian,Walking,18,8,No,Theft,Neutral,First-Time,3,1.47,Religious Activity,31,No,5,3
2024-05-13 07:27:36,21.277343,39.813363,High,0.9,Resting,Cloudy,41,62,Started,Medium,Medium,50,Fainting,18-30,Other,Train,114,7,Yes,Unruly Behavior,Neutral,First-Time,0,1.23,Medical Emergency,104,No,3,2
2024-12-05 01:02:11,21.38801,39.878368,High,0.88,Tawaf,Rainy,33,90,Started,Low,High,51,Heatstroke,51-70,Saudi,Bus,26,21,No,Lost Item,Positive,Experienced,10,1.85,Religious Activity,56,Yes,5,5
2024-01-18 07:08:25,21.228613,39.909279,High,1.27,Resting,Cloudy,44,62,Started,Medium,Medium,17,Injured,70+,Saudi,Car,74,13,No,Lost Item,Neutral,Experienced,2,0.57,Transport Delay,118,No,4,1
2024-06-28 18:26:36,21.27163,39.889032,Low,0.39,Tawaf,Clear,40,65,Completed,High,Medium,19,Dehydration,31-50,Indian,Train,59,9,No,Lost Item,Positive,Experienced,6,0.83,Medical Emergency,18,Yes,1,3
2024-09-20 09:26:50,21.255297,39.820849,Low,0.6,Prayer,Rainy,45,74,Completed,High,Low,55,Normal,70+,Other,Bus,50,17,Yes,Theft,Negative,First-Time,6,1.77,Transport Delay,119,No,4,5
2024-04-12 18:58:25,21.253708,39.905947,Low,0.75,Walking,Clear,32,66,In Progress,Medium,Low,54,Heatstroke,18-30,Egyptian,Train,3,25,No,Security Breach,Positive,First-Time,5,0.68,Medical Emergency,91,Yes,5,5
2024-09-19 21:15:09,21.234245,39.937071,High,0.69,Walking,Rainy,30,62,Started,High,High,19,Heatstroke,70+,Indonesian,Walking,54,6,Yes,Unruly Behavior,Negative,First-Time,7,1.34,Religious Activity,42,Yes,2,4
2024-06-01 01:15:45,21.295655,39.858872,Low,0.24,Tawaf,Clear,39,61,In Progress,Low,High,1,Heatstroke,70+,Indonesian,Walking,63,7,Yes,Medical Emergency,Positive,First-Time,4,1.63,Medical Emergency,54,Yes,4,2
2024-02-09 08:41:18,21.340904,39.991316,Medium,0.55,Sa’i,Rainy,40,90,Completed,High,Low,51,Injured,31-50,Saudi,Train,31,15,No,Lost Item,Negative,First-Time,2,1.47,Transport Delay,44,Yes,3,2
2024-04-17 09:02:13,21.200484,39.989752,Medium,0.25,Sa’i,Clear,36,61,Completed,High,Low,46,Fainting,18-30,Indian,Car,95,12,No,Medical Emergency,Negative,Experienced,0,0.52,Crowd Congestion,88,No,5,3
2024-06-06 23:32:15,21.211536,39.968394,Low,0.21,Walking,Clear,40,63,Completed,High,Low,15,Fainting,70+,Other,Train,80,30,Yes,Lost Item,Negative,Experienced,6,1.88,Religious Activity,92,Yes,1,5
2024-06-18 01:48:09,21.209518,39.829819,High,0.45,Walking,Cloudy,33,68,In Progress,Low,Low,23,Normal,70+,Pakistani,Bus,54,11,No,Lost Item,Positive,Experienced,1,2.4,Transport Delay,83,No,2,3
2024-06-21 06:48:33,21.268116,39.841831,Low,0.81,Sa’i,Clear,33,67,Started,Medium,High,44,Dehydration,18-30,Saudi,Train,39,13,Yes,Medical Emergency,Neutral,Experienced,8,2.16,Transport Delay,94,Yes,4,3
2024-10-23 06:17:23,21.36569,39.803989,Low,0.66,Walking,Clear,32,62,Started,High,High,53,Injured,70+,Indonesian,Car,27,8,Yes,Medical Emergency,Positive,Experienced,2,0.97,Religious Activity,66,No,1,5
2024-07-29 14:08:21,21.309377,39.946981,High,0.52,Walking,Cloudy,40,62,Started,Low,High,58,Normal,70+,Other,Walking,107,29,Yes,Medical Emergency,Negative,First-Time,4,1.22,Religious Activity,55,No,4,2
2024-02-23 18:10:08,21.3526,39.859619,High,0.68,Walking,Cloudy,35,62,Completed,Low,Medium,45,Heatstroke,18-30,Pakistani,Bus,23,9,Yes,Medical Emergency,Positive,Experienced,6,2.47,Crowd Congestion,53,No,5,1
2024-08-22 19:44:13,21.204765,39.885463,Medium,0.94,Sa’i,Cloudy,36,69,Started,High,Low,14,Heatstroke,31-50,Saudi,Train,89,22,No,Unruly Behavior,Neutral,Experienced,6,1.5,Medical Emergency,93,No,1,3
2024-01-21 05:09:43,21.356789,39.844972,Medium,1.45,Prayer,Cloudy,44,69,Completed,Low,Low,0,Normal,51-70,Indian,Walking,45,18,No,Theft,Negative,Experienced,10,2.43,Religious Activity,57,No,5,5
2024-04-08 17:04:43,21.309361,39.916035,High,0.57,Resting,Cloudy,37,65,Completed,Low,Medium,50,Fainting,31-50,Indian,Bus,53,18,No,Lost Item,Neutral,Experienced,2,1.17,Religious Activity,61,Yes,1,1
2024-10-09 09:23:33,21.268763,39.832347,Medium,0.22,Sa’i,Cloudy,40,76,Started,Low,High,37,Dehydration,31-50,Saudi,Walking,35,17,No,Security Breach,Negative,First-Time,2,2.07,Religious Activity,120,Yes,3,2
2024-05-16 12:08:59,21.217194,39.987482,High,1.28,Walking,Cloudy,39,66,Completed,Medium,Low,51,Dehydration,70+,Indian,Car,90,12,Yes,Lost Item,Negative,First-Time,2,2.42,Crowd Congestion,39,Yes,5,1
2024-06-01 05:34:41,21.273006,39.928223,Low,0.83,Prayer,Clear,35,90,Completed,Medium,Medium,2,Normal,31-50,Saudi,Car,36,29,No,Unruly Behavior,Positive,Experienced,6,2.36,Transport Delay,34,Yes,5,3
2024-10-11 09:13:17,21.299488,39.819017,Medium,1.43,Tawaf,Rainy,39,82,In Progress,Low,High,58,Fainting,31-50,Indian,Bus,2,17,Yes,Lost Item,Positive,First-Time,3,1.32,Crowd Congestion,109,No,1,3
2024-07-13 22:11:08,21.320202,39.847972,Low,0.76,Tawaf,Rainy,38,87,In Progress,Low,High,33,Dehydration,70+,Saudi,Walking,49,27,No,Lost Item,Negative,Experienced,8,2.48,Religious Activity,90,No,4,2
2024-02-16 09:32:31,21.236319,39.939311,Medium,0.36,Prayer,Rainy,40,78,In Progress,High,Medium,47,Dehydration,18-30,Indonesian,Bus,43,14,No,Security Breach,Neutral,Experienced,3,0.53,Crowd Congestion,25,Yes,2,3
2024-12-22 06:16:17,21.34875,39.995896,Medium,0.98,Prayer,Clear,44,66,Started,Medium,High,3,Dehydration,70+,Egyptian,Walking,6,28,No,Lost Item,Negative,Experienced,7,1.59,Medical Emergency,72,No,5,5
2024-06-14 08:39:32,21.302716,39.992699,Medium,1.28,Prayer,Cloudy,35,68,In Progress,High,Low,27,Dehydration,18-30,Pakistani,Train,3,15,No,Lost Item,Negative,First-Time,5,1.42,Religious Activity,21,No,1,5
2024-03-10 19:03:14,21.207948,39.902549,Medium,0.9,Prayer,Cloudy,39,84,Completed,Medium,High,41,Heatstroke,18-30,Indian,Car,113,21,Yes,Medical Emergency,Negative,First-Time,5,2.26,Medical Emergency,118,No,1,3
2024-07-24 08:30:41,21.335612,39.805192,High,0.98,Walking,Clear,32,62,Completed,Low,High,54,Fainting,18-30,Saudi,Car,4,28,Yes,Lost Item,Positive,Experienced,3,1.39,Religious Activity,68,Yes,5,2
2024-09-24 18:27:52,21.272283,39.843874,Medium,1.49,Prayer,Cloudy,31,87,In Progress,Low,Low,48,Injured,51-70,Indian,Walking,7,12,Yes,Lost Item,Positive,Experienced,1,2.41,Crowd Congestion,20,Yes,3,2
2024-09-27 18:06:45,21.235318,39.85694,Medium,0.47,Walking,Cloudy,32,69,Started,Low,Low,8,Fainting,31-50,Other,Car,69,27,No,Security Breach,Positive,First-Time,2,1.34,Medical Emergency,95,No,5,3
2024-05-30 18:11:49,21.254088,39.974435,Low,1.37,Sa’i,Rainy,34,88,In Progress,High,Medium,14,Injured,51-70,Egyptian,Car,50,19,Yes,Lost Item,Negative,First-Time,1,1.06,Religious Activity,107,No,2,3
2024-04-13 16:17:27,21.282164,39.883345,High,1.3,Tawaf,Clear,43,67,In Progress,Low,Medium,51,Normal,51-70,Indonesian,Train,80,11,Yes,Security Breach,Neutral,Experienced,7,1.75,Religious Activity,38,Yes,4,1
2024-01-29 13:26:29,21.388799,39.844206,Low,1.49,Walking,Clear,45,65,Started,Medium,Low,30,Fainting,70+,Saudi,Bus,69,21,No,Unruly Behavior,Negative,First-Time,2,1.42,Transport Delay,98,Yes,5,2
2024-04-20 13:38:21,21.397759,39.833774,Medium,1.19,Resting,Clear,40,85,In Progress,Medium,High,19,Dehydration,70+,Indian,Bus,72,13,No,Security Breach,Positive,Experienced,9,1.42,Crowd Congestion,20,Yes,2,1
2024-08-22 02:18:13,21.226816,39.867119,High,0.46,Resting,Rainy,42,74,Started,Medium,High,59,Dehydration,18-30,Pakistani,Bus,2,7,Yes,Lost Item,Negative,First-Time,1,1.59,Medical Emergency,64,Yes,4,3
2024-11-11 17:18:57,21.241179,39.801729,Low,1.26,Tawaf,Rainy,42,77,Completed,High,Low,23,Normal,18-30,Saudi,Train,36,7,No,Theft,Positive,First-Time,9,1.94,Religious Activity,91,No,3,5
2024-08-25 09:33:28,21.242587,39.922476,Low,1.49,Resting,Clear,44,65,In Progress,Low,High,1,Normal,70+,Saudi,Bus,21,27,Yes,Unruly Behavior,Neutral,First-Time,10,2.03,Transport Delay,100,No,2,3
2024-02-22 17:19:20,21.24906,39.80991,Medium,1.12,Resting,Rainy,39,80,Started,High,High,2,Dehydration,51-70,Other,Car,77,24,No,Lost Item,Negative,Experienced,5,2.37,Religious Activity,32,No,2,3
2024-08-22 22:41:03,21.233774,39.893432,Low,0.23,Prayer,Rainy,45,77,In Progress,Medium,Medium,52,Normal,51-70,Egyptian,Train,33,14,Yes,Security Breach,Negative,First-Time,1,1.16,Religious Activity,75,No,2,5
2024-04-14 23:41:43,21.268131,39.913367,Medium,0.62,Resting,Rainy,44,83,Started,Medium,Medium,17,Fainting,70+,Egyptian,Walking,108,14,Yes,Theft,Neutral,Experienced,3,1.67,Medical Emergency,67,Yes,2,1
2024-12-10 13:01:55,21.294401,39.829083,Medium,0.25,Sa’i,Cloudy,43,69,Started,High,High,53,Injured,51-70,Saudi,Train,75,10,Yes,Theft,Negative,First-Time,9,1.89,Transport Delay,55,Yes,1,5
2024-04-20 15:32:14,21.338814,39.892137,Medium,1.03,Resting,Cloudy,39,64,Completed,Low,Low,17,Heatstroke,70+,Egyptian,Bus,16,24,No,Medical Emergency,Negative,First-Time,8,1.13,Medical Emergency,100,No,2,3
2024-12-23 01:59:11,21.353107,39.843322,Medium,0.56,Resting,Clear,31,80,In Progress,High,High,14,Normal,70+,Other,Car,109,15,Yes,Theft,Positive,Experienced,0,1.78,Crowd Congestion,22,No,2,5
2024-09-11 10:08:51,21.246484,39.965241,Medium,0.28,Tawaf,Cloudy,41,63,Started,Medium,High,14,Dehydration,70+,Saudi,Car,63,5,Yes,Security Breach,Neutral,Experienced,1,0.6,Religious Activity,66,No,3,5
2024-07-03 12:45:28,21.287359,39.997549,Low,0.84,Tawaf,Clear,37,84,Started,High,High,17,Fainting,70+,Indonesian,Train,14,5,Yes,Lost Item,Neutral,First-Time,10,2.41,Crowd Congestion,30,No,1,1
2024-10-16 19:33:20,21.337863,39.837648,Medium,0.66,Walking,Cloudy,39,62,In Progress,Low,High,55,Fainting,70+,Saudi,Train,88,30,No,Theft,Negative,First-Time,5,1.73,Crowd Congestion,13,Yes,2,2
2024-03-02 01:11:58,21.335991,39.800943,High,0.59,Prayer,Clear,31,62,Started,High,Low,4,Normal,31-50,Other,Train,119,28,No,Theft,Positive,First-Time,6,0.95,Transport Delay,104,No,2,5
2024-11-08 10:43:28,21.319382,39.999501,High,0.64,Resting,Clear,39,67,Started,Low,Medium,23,Heatstroke,70+,Indonesian,Bus,5,18,Yes,Security Breach,Positive,First-Time,1,2.35,Religious Activity,51,Yes,4,4
2024-03-22 04:06:42,21.277015,39.917706,Medium,0.25,Prayer,Rainy,43,76,Completed,Low,High,8,Dehydration,31-50,Saudi,Bus,28,28,Yes,Theft,Neutral,Experienced,5,1.03,Medical Emergency,86,No,5,1
2024-05-09 13:25:22,21.285712,39.874719,Medium,0.41,Prayer,Cloudy,44,67,Completed,Medium,Low,34,Injured,31-50,Indonesian,Bus,18,29,Yes,Medical Emergency,Positive,First-Time,5,1.39,Transport Delay,43,Yes,4,2
2024-03-26 04:46:11,21.394545,39.840289,High,0.37,Walking,Clear,42,63,In Progress,Medium,Medium,53,Fainting,18-30,Saudi,Train,21,5,Yes,Unruly Behavior,Neutral,First-Time,2,1.4,Medical Emergency,71,Yes,5,5
2024-03-26 23:38:23,21.34228,39.890105,High,0.52,Prayer,Cloudy,39,90,Started,Medium,Low,16,Injured,31-50,Other,Train,92,14,Yes,Unruly Behavior,Negative,Experienced,1,0.84,Religious Activity,52,Yes,2,5
2024-10-02 14:07:13,21.352932,39.805116,High,1.42,Walking,Rainy,44,71,Completed,High,Low,5,Heatstroke,70+,Egyptian,Bus,119,5,No,Theft,Neutral,First-Time,0,1.57,Religious Activity,61,No,1,1
2024-09-16 13:45:40,21.308078,39.896714,High,1.06,Walking,Cloudy,43,70,In Progress,Medium,High,11,Injured,70+,Other,Bus,99,21,Yes,Security Breach,Neutral,Experienced,10,1.61,Medical Emergency,49,No,2,3
2024-10-11 05:23:04,21.224116,39.948677,High,1.41,Resting,Rainy,36,81,In Progress,Medium,Medium,17,Normal,18-30,Indian,Train,47,29,No,Lost Item,Negative,First-Time,2,2.14,Crowd Congestion,94,No,2,1
2024-07-29 07:26:22,21.253447,39.986178,Medium,1.44,Tawaf,Rainy,33,65,Completed,High,Low,50,Fainting,31-50,Indonesian,Walking,104,11,Yes,Security Breach,Negative,Experienced,3,0.73,Religious Activity,23,Yes,1,1
2024-05-09 05:13:32,21.244967,39.913096,Medium,0.26,Sa’i,Clear,37,66,Completed,High,Low,49,Dehydration,18-30,Pakistani,Car,115,17,Yes,Unruly Behavior,Neutral,First-Time,10,1.0,Crowd Congestion,18,No,3,4
2024-10-29 07:12:24,21.277904,39.938483,Low,1.27,Tawaf,Rainy,38,60,Started,Medium,Medium,44,Injured,70+,Saudi,Bus,116,6,No,Lost Item,Positive,First-Time,1,1.6,Crowd Congestion,58,No,1,4
2024-09-20 15:55:53,21.307659,39.943685,Low,1.12,Resting,Cloudy,32,68,In Progress,Medium,Low,45,Injured,51-70,Saudi,Train,30,30,Yes,Unruly Behavior,Neutral,Experienced,5,2.02,Transport Delay,17,Yes,2,3
2024-10-09 07:02:08,21.345354,39.845526,Low,0.49,Sa’i,Cloudy,40,86,Started,High,Medium,41,Fainting,70+,Other,Walking,20,5,No,Medical Emergency,Negative,Experienced,7,2.35,Crowd Congestion,23,No,4,5
2024-05-09 17:12:39,21.244048,39.847388,Medium,0.58,Tawaf,Clear,35,67,Completed,Medium,Low,56,Dehydration,70+,Egyptian,Train,115,12,No,Theft,Negative,Experienced,6,0.65,Transport Delay,56,No,1,3
2024-06-09 09:53:10,21.256014,39.857408,Low,0.95,Tawaf,Cloudy,39,64,Completed,Low,High,51,Fainting,31-50,Saudi,Bus,29,27,Yes,Lost Item,Positive,Experienced,0,0.81,Crowd Congestion,50,Yes,3,4
2024-11-21 17:07:04,21.202735,39.985297,Medium,0.32,Tawaf,Clear,38,81,Completed,Medium,Low,29,Dehydration,70+,Egyptian,Car,120,16,No,Lost Item,Neutral,First-Time,2,0.6,Crowd Congestion,71,No,4,5
2024-01-12 02:50:49,21.249979,39.927342,Medium,0.99,Walking,Cloudy,45,73,Completed,Low,Medium,5,Heatstroke,31-50,Other,Train,92,27,No,Theft,Positive,First-Time,7,2.28,Crowd Congestion,47,No,2,1
2024-09-20 11:42:51,21.307331,39.929794,High,0.71,Walking,Rainy,30,79,Started,Low,High,51,Fainting,51-70,Indian,Train,37,30,No,Theft,Negative,Experienced,3,0.55,Religious Activity,47,Yes,5,2
2024-03-04 10:22:33,21.234413,39.961986,Low,0.81,Sa’i,Clear,30,83,In Progress,Medium,High,46,Dehydration,70+,Other,Bus,14,11,Yes,Medical Emergency,Negative,Experienced,1,1.34,Transport Delay,95,Yes,2,4
2024-06-18 18:34:58,21.260789,39.858858,Low,0.3,Sa’i,Rainy,30,60,Started,Medium,Low,53,Heatstroke,70+,Saudi,Walking,102,5,Yes,Medical Emergency,Negative,First-Time,8,2.25,Transport Delay,119,No,1,1
2024-02-12 23:52:15,21.356748,39.975168,Medium,0.31,Resting,Clear,38,73,Completed,High,Medium,10,Injured,70+,Other,Walking,16,28,No,Medical Emergency,Negative,First-Time,3,1.52,Transport Delay,77,No,3,3
2024-02-23 19:07:27,21.215661,39.908924,High,0.96,Tawaf,Clear,41,60,Started,Low,Medium,57,Normal,18-30,Indian,Train,22,29,No,Theft,Negative,Experienced,8,1.89,Crowd Congestion,10,No,3,2
2024-08-16 04:21:05,21.207697,39.830967,High,0.88,Tawaf,Rainy,32,63,In Progress,Low,High,43,Injured,51-70,Egyptian,Bus,28,14,No,Medical Emergency,Negative,Experienced,1,1.95,Crowd Congestion,58,Yes,3,1
2024-09-04 07:02:57,21.351824,39.877634,High,1.15,Walking,Cloudy,31,63,Started,Medium,Medium,36,Dehydration,31-50,Indonesian,Walking,118,18,Yes,Lost Item,Positive,Experienced,7,2.14,Religious Activity,31,No,3,1
2024-07-24 23:02:29,21.352853,39.82912,Medium,0.97,Prayer,Rainy,42,71,Completed,Medium,Medium,23,Injured,18-30,Other,Walking,91,27,No,Medical Emergency,Positive,Experienced,4,2.01,Medical Emergency,68,No,5,2
2024-11-14 05:15:55,21.236223,39.867709,Low,0.95,Sa’i,Rainy,31,67,Completed,Low,Low,14,Normal,51-70,Egyptian,Train,44,14,Yes,Unruly Behavior,Negative,First-Time,2,2.13,Crowd Congestion,33,Yes,1,1
2024-10-27 21:54:28,21.264117,39.898084,Low,1.2,Prayer,Clear,38,78,In Progress,Low,High,58,Heatstroke,70+,Indonesian,Walking,107,17,No,Medical Emergency,Positive,First-Time,6,0.85,Crowd Congestion,46,No,4,5
